Combined_Key,Last_Update,Confirmed,Deaths
"Blackford, Indiana, US",2022-04-21 04:20:46,3109,69
"Boone, Indiana, US",2022-04-21 04:20:46,15255,183
"Brown, Indiana, US",2022-04-21 04:20:46,2588,62
"Carroll, Indiana, US",2022-04-21 04:20:46,4227,68
"Cass, Indiana, US",2022-04-21 04:20:46,11672,163
"Clark, Indiana, US",2022-04-21 04:20:46,31139,396
"Clay, Indiana, US",2022-04-21 04:20:46,6825,88
"Clinton, Indiana, US",2022-04-21 04:20:46,9199,126
"Crawford, Indiana, US",2022-04-21 04:20:46,2551,40
"Daviess, Indiana, US",2022-04-21 04:20:46,7470,153
"DeKalb, Indiana, US",2022-04-21 04:20:46,11359,149
"Dearborn, Indiana, US",2022-04-21 04:20:46,13450,140
"Decatur, Indiana, US",2022-04-21 04:20:46,6998,145
"Delaware, Indiana, US",2022-04-21 04:20:46,24857,443
"Dubois, Indiana, US",2022-04-21 04:20:46,12860,165
"Elkhart, Indiana, US",2022-04-21 04:20:46,54112,730
"Fayette, Indiana, US",2022-04-21 04:20:46,6739,146
"Floyd, Indiana, US",2022-04-21 04:20:46,18965,300
"Fountain, Indiana, US",2022-04-21 04:20:46,5430,102
"Franklin, Indiana, US",2022-04-21 04:20:46,4373,65
"Fulton, Indiana, US",2022-04-21 04:20:46,4922,103
"Gibson, Indiana, US",2022-04-21 04:20:46,11651,145
"Grant, Indiana, US",2022-04-21 04:20:46,17317,350
"Greene, Indiana, US",2022-04-21 04:20:46,7208,139
"Hamilton, Indiana, US",2022-04-21 04:20:46,82039,661
"Hancock, Indiana, US",2022-04-21 04:20:46,20690,258
"Harrison, Indiana, US",2022-04-21 04:20:46,10819,138
"Hendricks, Indiana, US",2022-04-21 04:20:46,40759,554
"Henry, Indiana, US",2022-04-21 04:20:46,12986,230
"Howard, Indiana, US",2022-04-21 04:20:46,25416,448
"Huntington, Indiana, US",2022-04-21 04:20:46,11503,157
"Jackson, Indiana, US",2022-04-21 04:20:46,12519,130
"Jasper, Indiana, US",2022-04-21 04:20:46,9025,148
"Jay, Indiana, US",2022-04-21 04:20:46,4846,78
"Jefferson, Indiana, US",2022-04-21 04:20:46,9344,157
"Jennings, Indiana, US",2022-04-21 04:20:46,6936,108
"Johnson, Indiana, US",2022-04-21 04:20:46,42306,613
"Knox, Indiana, US",2022-04-21 04:20:46,10748,153
"Kosciusko, Indiana, US",2022-04-21 04:20:46,19752,237
"LaGrange, Indiana, US",2022-04-21 04:20:46,5845,102
"LaPorte, Indiana, US",2022-04-21 04:20:46,25499,368
"Lake, Indiana, US",2022-04-21 04:20:46,106539,1818
"Lawrence, Indiana, US",2022-04-21 04:20:46,11877,259
"Madison, Indiana, US",2022-04-21 04:20:46,32707,649
"Marion, Indiana, US",2022-04-21 04:20:46,225269,2991
"Marshall, Indiana, US",2022-04-21 04:20:46,12355,197
"Martin, Indiana, US",2022-04-21 04:20:46,2165,25
"Miami, Indiana, US",2022-04-21 04:20:46,9259,159
"Monroe, Indiana, US",2022-04-21 04:20:46,27812,279
"Montgomery, Indiana, US",2022-04-21 04:20:46,10669,164
"Morgan, Indiana, US",2022-04-21 04:20:46,16460,286
"Newton, Indiana, US",2022-04-21 04:20:46,2567,68
"Noble, Indiana, US",2022-04-21 04:20:46,13075,157
"Ohio, Indiana, US",2022-04-21 04:20:46,1444,19
"Orange, Indiana, US",2022-04-21 04:20:46,5034,96
"Owen, Indiana, US",2022-04-21 04:20:46,5845,121
"Parke, Indiana, US",2022-04-21 04:20:46,3594,49
"Perry, Indiana, US",2022-04-21 04:20:46,4651,69
"Pike, Indiana, US",2022-04-21 04:20:46,3726,49
"Porter, Indiana, US",2022-04-21 04:20:46,37807,561
"Posey, Indiana, US",2022-04-21 04:20:46,6540,58
"Pulaski, Indiana, US",2022-04-21 04:20:46,3074,86
"Putnam, Indiana, US",2022-04-21 04:20:46,9328,129
"Randolph, Indiana, US",2022-04-21 04:20:46,5901,148
"Ripley, Indiana, US",2022-04-21 04:20:46,8297,138
"Rush, Indiana, US",2022-04-21 04:20:46,4842,58
"Scott, Indiana, US",2022-04-21 04:20:46,7864,106
"Shelby, Indiana, US",2022-04-21 04:20:46,13603,182
"Spencer, Indiana, US",2022-04-21 04:20:46,5222,61
"St. Joseph, Indiana, US",2022-04-21 04:20:46,70806,871
"Starke, Indiana, US",2022-04-21 04:20:46,4754,98
"Steuben, Indiana, US",2022-04-21 04:20:46,9619,121
"Sullivan, Indiana, US",2022-04-21 04:20:46,5274,76
"Switzerland, Indiana, US",2022-04-21 04:20:46,2311,20
"Tippecanoe, Indiana, US",2022-04-21 04:20:46,50317,394
"Tipton, Indiana, US",2022-04-21 04:20:46,3525,87
"Unassigned, Indiana, US",2022-04-21 04:20:46,0,16
"Union, Indiana, US",2022-04-21 04:20:46,2020,21
"Vanderburgh, Indiana, US",2022-04-21 04:20:46,57324,631
"Vermillion, Indiana, US",2022-04-21 04:20:46,4076,75
"Vigo, Indiana, US",2022-04-21 04:20:46,28869,413
"Wabash, Indiana, US",2022-04-21 04:20:46,8718,156
"Warren, Indiana, US",2022-04-21 04:20:46,2093,30
"Warrick, Indiana, US",2022-04-21 04:20:46,20285,238
"Washington, Indiana, US",2022-04-21 04:20:46,5995,83
"Wayne, Indiana, US",2022-04-21 04:20:46,18840,335
"Wells, Indiana, US",2022-04-21 04:20:46,6500,132
"White, Indiana, US",2022-04-21 04:20:46,6880,96
"Whitley, Indiana, US",2022-04-21 04:20:46,9668,84
"Adair, Iowa, US",2022-04-21 04:20:46,1583,50
"Adams, Iowa, US",2022-04-21 04:20:46,817,13
"Allamakee, Iowa, US",2022-04-21 04:20:46,2869,59
"Appanoose, Iowa, US",2022-04-21 04:20:46,2908,68
"Audubon, Iowa, US",2022-04-21 04:20:46,1111,19
"Benton, Iowa, US",2022-04-21 04:20:46,6030,77
"Black Hawk, Iowa, US",2022-04-21 04:20:46,32802,475
"Boone, Iowa, US",2022-04-21 04:20:46,5479,54
"Bremer, Iowa, US",2022-04-21 04:20:46,5500,82
"Buchanan, Iowa, US",2022-04-21 04:20:46,4587,58
"Buena Vista, Iowa, US",2022-04-21 04:20:46,6417,57
"Butler, Iowa, US",2022-04-21 04:20:46,3223,53
"Calhoun, Iowa, US",2022-04-21 04:20:46,2598,25
"Carroll, Iowa, US",2022-04-21 04:20:46,4936,65
"Cass, Iowa, US",2022-04-21 04:20:46,2961,78
"Cedar, Iowa, US",2022-04-21 04:20:46,4151,35
"Cerro Gordo, Iowa, US",2022-04-21 04:20:46,11102,169
"Cherokee, Iowa, US",2022-04-21 04:20:46,2971,61
"Chickasaw, Iowa, US",2022-04-21 04:20:46,2681,32
"Clarke, Iowa, US",2022-04-21 04:20:46,2264,37
"Clay, Iowa, US",2022-04-21 04:20:46,4101,44
"Clayton, Iowa, US",2022-04-21 04:20:46,3477,72
"Clinton, Iowa, US",2022-04-21 04:20:46,11536,146
"Crawford, Iowa, US",2022-04-21 04:20:46,4526,54
"Dallas, Iowa, US",2022-04-21 04:20:46,23090,144
"Davis, Iowa, US",2022-04-21 04:20:46,1599,32
"Decatur, Iowa, US",2022-04-21 04:20:46,1515,26
"Delaware, Iowa, US",2022-04-21 04:20:46,4023,68
"Des Moines, Iowa, US",2022-04-21 04:20:46,9138,138
"Dickinson, Iowa, US",2022-04-21 04:20:46,4129,72
"Dubuque, Iowa, US",2022-04-21 04:20:46,25987,294
"Emmet, Iowa, US",2022-04-21 04:20:46,2353,52
"Fayette, Iowa, US",2022-04-21 04:20:46,4093,74
"Floyd, Iowa, US",2022-04-21 04:20:46,3556,62
"Franklin, Iowa, US",2022-04-21 04:20:46,2511,42
"Fremont, Iowa, US",2022-04-21 04:20:46,1387,25
"Greene, Iowa, US",2022-04-21 04:20:46,1741,21
"Grundy, Iowa, US",2022-04-21 04:20:46,2556,42
"Guthrie, Iowa, US",2022-04-21 04:20:46,2351,46
"Hamilton, Iowa, US",2022-04-21 04:20:46,3477,72
"Hancock, Iowa, US",2022-04-21 04:20:46,2840,47
"Hardin, Iowa, US",2022-04-21 04:20:46,4124,62
"Harrison, Iowa, US",2022-04-21 04:20:46,3434,95
"Henry, Iowa, US",2022-04-21 04:20:46,5563,74
"Howard, Iowa, US",2022-04-21 04:20:46,2044,35
"Humboldt, Iowa, US",2022-04-21 04:20:46,2609,38
"Ida, Iowa, US",2022-04-21 04:20:46,1821,49
"Iowa, Iowa, US",2022-04-21 04:20:46,3684,50
"Jackson, Iowa, US",2022-04-21 04:20:46,4605,69
"Jasper, Iowa, US",2022-04-21 04:20:46,8648,110
"Jefferson, Iowa, US",2022-04-21 04:20:46,3500,51
"Johnson, Iowa, US",2022-04-21 04:20:46,34367,150
"Jones, Iowa, US",2022-04-21 04:20:46,5461,73
"Keokuk, Iowa, US",2022-04-21 04:20:46,2068,48
"Kossuth, Iowa, US",2022-04-21 04:20:46,3771,88
"Lee, Iowa, US",2022-04-21 04:20:46,7856,142
"Linn, Iowa, US",2022-04-21 04:20:46,52302,580
"Louisa, Iowa, US",2022-04-21 04:20:46,2482,62
"Lucas, Iowa, US",2022-04-21 04:20:46,1755,32
"Lyon, Iowa, US",2022-04-21 04:20:46,2738,50
"Madison, Iowa, US",2022-04-21 04:20:46,3155,40
"Mahaska, Iowa, US",2022-04-21 04:20:46,4898,87
"Marion, Iowa, US",2022-04-21 04:20:46,7569,125
"Marshall, Iowa, US",2022-04-21 04:20:46,9416,111
"Mills, Iowa, US",2022-04-21 04:20:46,3353,41
"Mitchell, Iowa, US",2022-04-21 04:20:46,2491,49
"Monona, Iowa, US",2022-04-21 04:20:46,1720,48
"Monroe, Iowa, US",2022-04-21 04:20:46,1882,49
"Montgomery, Iowa, US",2022-04-21 04:20:46,2210,53
"Muscatine, Iowa, US",2022-04-21 04:20:46,9616,130
"O'Brien, Iowa, US",2022-04-21 04:20:46,3447,71
"Osceola, Iowa, US",2022-04-21 04:20:46,1393,22
"Page, Iowa, US",2022-04-21 04:20:46,3336,45
"Palo Alto, Iowa, US",2022-04-21 04:20:46,2036,38
"Plymouth, Iowa, US",2022-04-21 04:20:46,6322,100
"Pocahontas, Iowa, US",2022-04-21 04:20:46,1604,27
"Polk, Iowa, US",2022-04-21 04:20:46,125021,1099
"Pottawattamie, Iowa, US",2022-04-21 04:20:46,24298,316
"Poweshiek, Iowa, US",2022-04-21 04:20:46,3622,61
"Ringgold, Iowa, US",2022-04-21 04:20:46,1135,34
"Sac, Iowa, US",2022-04-21 04:20:46,2404,33
"Scott, Iowa, US",2022-04-21 04:20:46,41103,393
"Shelby, Iowa, US",2022-04-21 04:20:46,2716,50
"Sioux, Iowa, US",2022-04-21 04:20:46,7982,86
"Story, Iowa, US",2022-04-21 04:20:46,19812,90
"Tama, Iowa, US",2022-04-21 04:20:46,3888,90
"Taylor, Iowa, US",2022-04-21 04:20:46,1314,22
"Unassigned, Iowa, US",2022-04-21 04:20:46,8,0
"Union, Iowa, US",2022-04-21 04:20:46,2715,50
"Van Buren, Iowa, US",2022-04-21 04:20:46,1380,27
"Wapello, Iowa, US",2022-04-21 04:20:46,8977,202
"Warren, Iowa, US",2022-04-21 04:20:46,12502,134
"Washington, Iowa, US",2022-04-21 04:20:46,5650,77
"Wayne, Iowa, US",2022-04-21 04:20:46,1266,33
"Webster, Iowa, US",2022-04-21 04:20:46,10340,163
"Winnebago, Iowa, US",2022-04-21 04:20:46,2959,47
"Winneshiek, Iowa, US",2022-04-21 04:20:46,3839,50
"Woodbury, Iowa, US",2022-04-21 04:20:46,28803,339
"Worth, Iowa, US",2022-04-21 04:20:46,1758,17
"Wright, Iowa, US",2022-04-21 04:20:46,3608,63
"Allen, Kansas, US",2022-04-21 04:20:46,3957,53
"Anderson, Kansas, US",2022-04-21 04:20:46,2119,30
"Atchison, Kansas, US",2022-04-21 04:20:46,4283,34
"Barber, Kansas, US",2022-04-21 04:20:46,1040,9
"Barton, Kansas, US",2022-04-21 04:20:46,6491,98
"Bourbon, Kansas, US",2022-04-21 04:20:46,4382,56
"Brown, Kansas, US",2022-04-21 04:20:46,2682,46
"Butler, Kansas, US",2022-04-21 04:20:46,18998,187
"Chase, Kansas, US",2022-04-21 04:20:46,675,7
"Chautauqua, Kansas, US",2022-04-21 04:20:46,843,18
"Cherokee, Kansas, US",2022-04-21 04:20:46,6141,84
"Cheyenne, Kansas, US",2022-04-21 04:20:46,652,14
"Clark, Kansas, US",2022-04-21 04:20:46,504,8
"Clay, Kansas, US",2022-04-21 04:20:46,1972,35
"Cloud, Kansas, US",2022-04-21 04:20:46,2217,37
"Coffey, Kansas, US",2022-04-21 04:20:46,2421,43
"Comanche, Kansas, US",2022-04-21 04:20:46,439,16
"Cowley, Kansas, US",2022-04-21 04:20:46,10120,155
"Crawford, Kansas, US",2022-04-21 04:20:46,11879,128
"Decatur, Kansas, US",2022-04-21 04:20:46,616,20
"Dickinson, Kansas, US",2022-04-21 04:20:46,4802,80
"Doniphan, Kansas, US",2022-04-21 04:20:46,2443,34
"Douglas, Kansas, US",2022-04-21 04:20:46,25616,138
"Edwards, Kansas, US",2022-04-21 04:20:46,557,13
"Elk, Kansas, US",2022-04-21 04:20:46,568,11
"Ellis, Kansas, US",2022-04-21 04:20:46,7137,83
"Ellsworth, Kansas, US",2022-04-21 04:20:46,2014,32
"Finney, Kansas, US",2022-04-21 04:20:46,11539,114
"Ford, Kansas, US",2022-04-21 04:20:46,10620,115
"Franklin, Kansas, US",2022-04-21 04:20:46,6939,84
"Geary, Kansas, US",2022-04-21 04:20:46,9217,74
"Gove, Kansas, US",2022-04-21 04:20:46,786,23
"Graham, Kansas, US",2022-04-21 04:20:46,566,15
"Grant, Kansas, US",2022-04-21 04:20:46,2202,36
"Gray, Kansas, US",2022-04-21 04:20:46,1232,23
"Greeley, Kansas, US",2022-04-21 04:20:46,331,3
"Greenwood, Kansas, US",2022-04-21 04:20:46,1788,24
"Hamilton, Kansas, US",2022-04-21 04:20:46,464,3
"Harper, Kansas, US",2022-04-21 04:20:46,1651,28
"Harvey, Kansas, US",2022-04-21 04:20:46,9594,123
"Haskell, Kansas, US",2022-04-21 04:20:46,962,11
"Hodgeman, Kansas, US",2022-04-21 04:20:46,411,10
"Jackson, Kansas, US",2022-04-21 04:20:46,3888,30
"Jefferson, Kansas, US",2022-04-21 04:20:46,4771,64
"Jewell, Kansas, US",2022-04-21 04:20:46,786,14
"Johnson, Kansas, US",2022-04-21 04:20:46,145781,1204
"Kearny, Kansas, US",2022-04-21 04:20:46,1235,20
"Kingman, Kansas, US",2022-04-21 04:20:46,1961,28
"Kiowa, Kansas, US",2022-04-21 04:20:46,666,7
"Labette, Kansas, US",2022-04-21 04:20:46,6597,74
"Lane, Kansas, US",2022-04-21 04:20:46,294,12
"Leavenworth, Kansas, US",2022-04-21 04:20:46,19364,186
"Lincoln, Kansas, US",2022-04-21 04:20:46,621,10
"Linn, Kansas, US",2022-04-21 04:20:46,2815,29
"Logan, Kansas, US",2022-04-21 04:20:46,841,13
"Lyon, Kansas, US",2022-04-21 04:20:46,9965,121
"Marion, Kansas, US",2022-04-21 04:20:46,3323,43
"Marshall, Kansas, US",2022-04-21 04:20:46,2553,42
"McPherson, Kansas, US",2022-04-21 04:20:46,7812,128
"Meade, Kansas, US",2022-04-21 04:20:46,1220,21
"Miami, Kansas, US",2022-04-21 04:20:46,7775,94
"Mitchell, Kansas, US",2022-04-21 04:20:46,1424,23
"Montgomery, Kansas, US",2022-04-21 04:20:46,9412,157
"Morris, Kansas, US",2022-04-21 04:20:46,1504,29
"Morton, Kansas, US",2022-04-21 04:20:46,620,11
"Nemaha, Kansas, US",2022-04-21 04:20:46,3230,60
"Neosho, Kansas, US",2022-04-21 04:20:46,5147,66
"Ness, Kansas, US",2022-04-21 04:20:46,779,19
"Norton, Kansas, US",2022-04-21 04:20:46,2152,37
"Osage, Kansas, US",2022-04-21 04:20:46,3907,53
"Osborne, Kansas, US",2022-04-21 04:20:46,800,18
"Ottawa, Kansas, US",2022-04-21 04:20:46,1207,19
"Out of KS, Kansas, US",2022-04-21 04:20:46,0,0
"Pawnee, Kansas, US",2022-04-21 04:20:46,2116,24
"Phillips, Kansas, US",2022-04-21 04:20:46,1358,30
"Pottawatomie, Kansas, US",2022-04-21 04:20:46,5742,56
"Pratt, Kansas, US",2022-04-21 04:20:46,1924,32
"Rawlins, Kansas, US",2022-04-21 04:20:46,678,9
"Reno, Kansas, US",2022-04-21 04:20:46,18582,233
"Republic, Kansas, US",2022-04-21 04:20:46,1346,18
"Rice, Kansas, US",2022-04-21 04:20:46,2611,23
"Riley, Kansas, US",2022-04-21 04:20:46,13537,84
"Rooks, Kansas, US",2022-04-21 04:20:46,1370,20
"Rush, Kansas, US",2022-04-21 04:20:46,807,18
"Russell, Kansas, US",2022-04-21 04:20:46,1879,38
"Saline, Kansas, US",2022-04-21 04:20:46,14116,241
"Scott, Kansas, US",2022-04-21 04:20:46,1273,34
"Sedgwick, Kansas, US",2022-04-21 04:20:46,144623,1387
"Seward, Kansas, US",2022-04-21 04:20:46,6909,60
"Shawnee, Kansas, US",2022-04-21 04:20:46,48223,619
"Sheridan, Kansas, US",2022-04-21 04:20:46,786,18
"Sherman, Kansas, US",2022-04-21 04:20:46,1508,22
"Smith, Kansas, US",2022-04-21 04:20:46,644,7
"Stafford, Kansas, US",2022-04-21 04:20:46,1136,26
"Stanton, Kansas, US",2022-04-21 04:20:46,426,8
"Stevens, Kansas, US",2022-04-21 04:20:46,1463,20
"Sumner, Kansas, US",2022-04-21 04:20:46,5706,71
"Thomas, Kansas, US",2022-04-21 04:20:46,2376,28
"Trego, Kansas, US",2022-04-21 04:20:46,753,10
"Unassigned, Kansas, US",2022-04-21 04:20:46,0,0
"Wabaunsee, Kansas, US",2022-04-21 04:20:46,1636,23
"Wallace, Kansas, US",2022-04-21 04:20:46,438,6
"Washington, Kansas, US",2022-04-21 04:20:46,1395,23
"Wichita, Kansas, US",2022-04-21 04:20:46,493,8
"Wilson, Kansas, US",2022-04-21 04:20:46,2816,45
"Woodson, Kansas, US",2022-04-21 04:20:46,792,15
"Wyandotte, Kansas, US",2022-04-21 04:20:46,46885,481
"Adair, Kentucky, US",2022-04-21 04:20:46,5912,105
"Allen, Kentucky, US",2022-04-21 04:20:46,6593,103
"Anderson, Kentucky, US",2022-04-21 04:20:46,6585,69
"Ballard, Kentucky, US",2022-04-21 04:20:46,1373,28
"Barren, Kentucky, US",2022-04-21 04:20:46,12997,218
"Bath, Kentucky, US",2022-04-21 04:20:46,3176,44
"Bell, Kentucky, US",2022-04-21 04:20:46,8855,147
"Boone, Kentucky, US",2022-04-21 04:20:46,37357,282
"Bourbon, Kentucky, US",2022-04-21 04:20:46,5968,56
"Boyd, Kentucky, US",2022-04-21 04:20:46,16294,175
"Boyle, Kentucky, US",2022-04-21 04:20:46,8423,129
"Bracken, Kentucky, US",2022-04-21 04:20:46,2172,26
"Breathitt, Kentucky, US",2022-04-21 04:20:46,3779,54
"Breckinridge, Kentucky, US",2022-04-21 04:20:46,5065,78
"Bullitt, Kentucky, US",2022-04-21 04:20:46,21482,215
"Butler, Kentucky, US",2022-04-21 04:20:46,3867,54
"Caldwell, Kentucky, US",2022-04-21 04:20:46,4123,59
"Calloway, Kentucky, US",2022-04-21 04:20:46,8129,93
"Campbell, Kentucky, US",2022-04-21 04:20:46,23094,168
"Carlisle, Kentucky, US",2022-04-21 04:20:46,1052,19
"Carroll, Kentucky, US",2022-04-21 04:20:46,3497,44
"Carter, Kentucky, US",2022-04-21 04:20:46,8627,106
"Casey, Kentucky, US",2022-04-21 04:20:46,4212,72
"Christian, Kentucky, US",2022-04-21 04:20:46,16399,206
"Clark, Kentucky, US",2022-04-21 04:20:46,10532,66
"Clay, Kentucky, US",2022-04-21 04:20:46,7861,91
"Clinton, Kentucky, US",2022-04-21 04:20:46,3661,51
"Crittenden, Kentucky, US",2022-04-21 04:20:46,2289,49
"Cumberland, Kentucky, US",2022-04-21 04:20:46,2234,31
"Daviess, Kentucky, US",2022-04-21 04:20:46,31104,385
"Edmonson, Kentucky, US",2022-04-21 04:20:46,2558,46
"Elliott, Kentucky, US",2022-04-21 04:20:46,2493,19
"Estill, Kentucky, US",2022-04-21 04:20:46,4110,45
"Fayette, Kentucky, US",2022-04-21 04:20:46,94932,594
"Fleming, Kentucky, US",2022-04-21 04:20:46,3866,55
"Floyd, Kentucky, US",2022-04-21 04:20:46,12522,193
"Franklin, Kentucky, US",2022-04-21 04:20:46,13810,149
"Fulton, Kentucky, US",2022-04-21 04:20:46,1211,28
"Gallatin, Kentucky, US",2022-04-21 04:20:46,2213,49
"Garrard, Kentucky, US",2022-04-21 04:20:46,4802,76
"Grant, Kentucky, US",2022-04-21 04:20:46,7097,56
"Graves, Kentucky, US",2022-04-21 04:20:46,11333,179
"Grayson, Kentucky, US",2022-04-21 04:20:46,8080,130
"Green, Kentucky, US",2022-04-21 04:20:46,3742,45
"Greenup, Kentucky, US",2022-04-21 04:20:46,12037,142
"Hancock, Kentucky, US",2022-04-21 04:20:46,2490,24
"Hardin, Kentucky, US",2022-04-21 04:20:46,32571,429
"Harlan, Kentucky, US",2022-04-21 04:20:46,9205,206
"Harrison, Kentucky, US",2022-04-21 04:20:46,6370,69
"Hart, Kentucky, US",2022-04-21 04:20:46,5414,98
"Henderson, Kentucky, US",2022-04-21 04:20:46,13885,163
"Henry, Kentucky, US",2022-04-21 04:20:46,4769,49
"Hickman, Kentucky, US",2022-04-21 04:20:46,876,26
"Hopkins, Kentucky, US",2022-04-21 04:20:46,14931,250
"Jackson, Kentucky, US",2022-04-21 04:20:46,4276,78
"Jefferson, Kentucky, US",2022-04-21 04:20:46,225409,2303
"Jessamine, Kentucky, US",2022-04-21 04:20:46,15160,137
"Johnson, Kentucky, US",2022-04-21 04:20:46,6074,112
"Kenton, Kentucky, US",2022-04-21 04:20:46,42240,400
"Knott, Kentucky, US",2022-04-21 04:20:46,4218,63
"Knox, Kentucky, US",2022-04-21 04:20:46,11494,139
"Larue, Kentucky, US",2022-04-21 04:20:46,3728,71
"Laurel, Kentucky, US",2022-04-21 04:20:46,20226,233
"Lawrence, Kentucky, US",2022-04-21 04:20:46,4536,69
"Lee, Kentucky, US",2022-04-21 04:20:46,2942,50
"Leslie, Kentucky, US",2022-04-21 04:20:46,3719,48
"Letcher, Kentucky, US",2022-04-21 04:20:46,7105,111
"Lewis, Kentucky, US",2022-04-21 04:20:46,4517,84
"Lincoln, Kentucky, US",2022-04-21 04:20:46,6425,130
"Livingston, Kentucky, US",2022-04-21 04:20:46,2467,61
"Logan, Kentucky, US",2022-04-21 04:20:46,8354,125
"Lyon, Kentucky, US",2022-04-21 04:20:46,2864,33
"Madison, Kentucky, US",2022-04-21 04:20:46,27713,274
"Magoffin, Kentucky, US",2022-04-21 04:20:46,3922,51
"Marion, Kentucky, US",2022-04-21 04:20:46,6407,82
"Marshall, Kentucky, US",2022-04-21 04:20:46,8394,103
"Martin, Kentucky, US",2022-04-21 04:20:46,3303,49
"Mason, Kentucky, US",2022-04-21 04:20:46,4854,103
"McCracken, Kentucky, US",2022-04-21 04:20:46,18701,254
"McCreary, Kentucky, US",2022-04-21 04:20:46,5720,79
"McLean, Kentucky, US",2022-04-21 04:20:46,2617,51
"Meade, Kentucky, US",2022-04-21 04:20:46,5800,65
"Menifee, Kentucky, US",2022-04-21 04:20:46,1673,32
"Mercer, Kentucky, US",2022-04-21 04:20:46,7350,104
"Metcalfe, Kentucky, US",2022-04-21 04:20:46,2867,64
"Monroe, Kentucky, US",2022-04-21 04:20:46,3618,76
"Montgomery, Kentucky, US",2022-04-21 04:20:46,7710,104
"Morgan, Kentucky, US",2022-04-21 04:20:46,5103,23
"Muhlenberg, Kentucky, US",2022-04-21 04:20:46,10168,120
"Nelson, Kentucky, US",2022-04-21 04:20:46,14445,149
"Nicholas, Kentucky, US",2022-04-21 04:20:46,2082,31
"Ohio, Kentucky, US",2022-04-21 04:20:46,7313,102
"Oldham, Kentucky, US",2022-04-21 04:20:46,18323,138
"Owen, Kentucky, US",2022-04-21 04:20:46,2366,33
"Owsley, Kentucky, US",2022-04-21 04:20:46,1574,25
"Pendleton, Kentucky, US",2022-04-21 04:20:46,3482,38
"Perry, Kentucky, US",2022-04-21 04:20:46,11022,171
"Pike, Kentucky, US",2022-04-21 04:20:46,18979,295
"Powell, Kentucky, US",2022-04-21 04:20:46,4764,42
"Pulaski, Kentucky, US",2022-04-21 04:20:46,18090,280
"Robertson, Kentucky, US",2022-04-21 04:20:46,648,21
"Rockcastle, Kentucky, US",2022-04-21 04:20:46,5044,59
"Rowan, Kentucky, US",2022-04-21 04:20:46,6681,64
"Russell, Kentucky, US",2022-04-21 04:20:46,6424,86
"Scott, Kentucky, US",2022-04-21 04:20:46,17343,105
"Shelby, Kentucky, US",2022-04-21 04:20:46,13299,159
"Simpson, Kentucky, US",2022-04-21 04:20:46,5622,91
"Spencer, Kentucky, US",2022-04-21 04:20:46,5332,55
"Taylor, Kentucky, US",2022-04-21 04:20:46,9468,120
"Todd, Kentucky, US",2022-04-21 04:20:46,2973,43
"Trigg, Kentucky, US",2022-04-21 04:20:46,4005,44
"Trimble, Kentucky, US",2022-04-21 04:20:46,2210,39
"Unassigned, Kentucky, US",2022-04-21 04:20:46,3327,29
"Union, Kentucky, US",2022-04-21 04:20:46,4337,57
"Warren, Kentucky, US",2022-04-21 04:20:46,42954,364
"Washington, Kentucky, US",2022-04-21 04:20:46,3941,61
"Wayne, Kentucky, US",2022-04-21 04:20:46,6074,90
"Webster, Kentucky, US",2022-04-21 04:20:46,3905,48
"Whitley, Kentucky, US",2022-04-21 04:20:46,14390,190
"Wolfe, Kentucky, US",2022-04-21 04:20:46,2527,25
"Woodford, Kentucky, US",2022-04-21 04:20:46,6879,48
"Acadia, Louisiana, US",2022-04-21 04:20:46,15039,292
"Allen, Louisiana, US",2022-04-21 04:20:46,7380,137
"Ascension, Louisiana, US",2022-04-21 04:20:46,33150,292
"Assumption, Louisiana, US",2022-04-21 04:20:46,5248,70
"Avoyelles, Louisiana, US",2022-04-21 04:20:46,10784,207
"Beauregard, Louisiana, US",2022-04-21 04:20:46,8782,142
"Bienville, Louisiana, US",2022-04-21 04:20:46,3712,110
"Bossier, Louisiana, US",2022-04-21 04:20:46,35366,492
"Caddo, Louisiana, US",2022-04-21 04:20:46,63409,1144
"Calcasieu, Louisiana, US",2022-04-21 04:20:46,51802,704
